class_id,preferred_label,synonyms,obsolete,parents
http://opendata.inra.fr/AnimalDiseasesOnto/Lepidoptere,Lepidoptere,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/AG175,Cittotaenia denticulata,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/parvovirus,parvovirus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/MA376,Trichodinosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH296,Mycobacterial disease (Fish),Mycobacterial disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA312
http://opendata.inra.fr/AnimalDiseasesOnto/MA266,Abcedative pneumonia,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH572,Spirurosis (Poultry),Spirurosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA439
http://opendata.inra.fr/AnimalDiseasesOnto/MH102,Dermatophytosis (Equidae),scabs|Ringworm|Dermatophytosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA21
http://opendata.inra.fr/AnimalDiseasesOnto/AG284,Black Queen Cell Virus,BQCV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG450,Aspergillus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/eumycetes_ascomycetes
http://opendata.inra.fr/AnimalDiseasesOnto/AG43,Sarcoptes scabiei,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH218,Ichthyobodosis (Fish),Ichthyobodosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA351
http://opendata.inra.fr/AnimalDiseasesOnto/MH327,Oxyurosis (Rabbit),Oxyurosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA134
http://opendata.inra.fr/AnimalDiseasesOnto/MA261,Nodular Worm Infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH603,Salmincola infection (Fish),Salmincola infection,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA336
http://opendata.inra.fr/AnimalDiseasesOnto/AG206,Dictyocaulus filaria,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH108,"Dicrocoeliasis (Sheep, Goat)",Dicrocoeliasis|Fluke,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA160
http://opendata.inra.fr/AnimalDiseasesOnto/MA128,Klebsiella pneumoniae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH256,"Akabane virus infection (Sheep, Goat)",Akabane virus infection,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA183
http://opendata.inra.fr/AnimalDiseasesOnto/MH48,"Brucellosis (Sheep, Goat)",Bang's disease|Brucellosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA10
http://opendata.inra.fr/AnimalDiseasesOnto/AG399,Pomphorhynchus spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/acanthocephale
http://opendata.inra.fr/AnimalDiseasesOnto/MA2,Actinomycosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA272,Sarcocystosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA42,Leptospirosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG217,Nematodirus spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH324,"Fusarium oestrogenism (Sheep, Goat)",Fusarium oestrogenism,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA190
http://opendata.inra.fr/AnimalDiseasesOnto/AG290,Slow Paralysis Virus,SPV|SBPV|Slow Bee Paralysis Virus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH192,"Parasitic gastroenteritis (Sheep, Goat)",Gastro intestinal strongylosis|Parasitic gastroenteritis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA204
http://opendata.inra.fr/AnimalDiseasesOnto/MH34,"Babesiosis (Sheep, Goat)",Piroplasmosis|Babesiosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA151
http://opendata.inra.fr/AnimalDiseasesOnto/MH214,Channel Catfish Virus Disease (Fish),Channel Catfish Virus Disease|CCVD,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA282
http://opendata.inra.fr/AnimalDiseasesOnto/AG180,Jaagsiekte Sheep RetroVirus,JRSV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA278,swine pox,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA340,Dermocystidiosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG296,Porcine respiratory corona virus,PRCV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG608,Clostridium perfringens type D,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA387,White spot syndrome baculovirus WSBV,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA230,Kashmir bee virus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG706,Moniezia expansa,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH537,Epomidiostomosis (Poultry),Epomidiostomosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA412
http://opendata.inra.fr/AnimalDiseasesOnto/MH329,Carp pox disease (Fish),Carp pox disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA293
http://opendata.inra.fr/AnimalDiseasesOnto/MA7,Besnoitiosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH605,Mycoplasmal pneumonia (Swine),Mycoplasmal pneumonia|viral pneumonia|enzootic pneumonia,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA267
http://opendata.inra.fr/AnimalDiseasesOnto/MA309,Francisella infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG409,Ligula intestinalis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/cestode
http://opendata.inra.fr/AnimalDiseasesOnto/MH302,Apimyasis (Bee),Apimyasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA207
http://opendata.inra.fr/AnimalDiseasesOnto/AG3,Bovine Respiratory Syncytial Virus,BRSV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG482,Clinostomum spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/trematode
http://opendata.inra.fr/AnimalDiseasesOnto/MA283,Oncorhynchus masou virus disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH308,Necrobacillosis (Rabbit),Schmörl's disease|Necrobacillosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA55
http://opendata.inra.fr/AnimalDiseasesOnto/MH406,"Stachybotryotoxicosis (Sheep, Goat)",Stachybotryotoxicosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA200
http://opendata.inra.fr/AnimalDiseasesOnto/AG228,Akabane virus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA185,Wesselsbron disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG372,Mycobacterium abscessus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA351,Ichthyobodosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH95,Demodicosis (Cattle),Demodicosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA19
http://opendata.inra.fr/AnimalDiseasesOnto/AG440,Ichthyophonus spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/mesomycetozoaires
http://opendata.inra.fr/AnimalDiseasesOnto/MA15,Malignant Catarrhal Fever,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH125,Western equine encephalitis (Equidae),western type|Viral encephalomyelitis|Western equine encephalitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA92
http://opendata.inra.fr/AnimalDiseasesOnto/MA241,Porcine Respiratory Corona Virus Infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA398,Viral Arthritis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA44,Listeriosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG763,Theileria lestoquardi,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/AG487,Haplosporidium nelsoni,NA,FALSE,http://www.w3.org/2002/07/Haplosporidie
http://opendata.inra.fr/AnimalDiseasesOnto/MH400,Vibriosis (Fish),Vibriosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA325
http://opendata.inra.fr/AnimalDiseasesOnto/MH86,Cryptospridiosis (Equidae),Cryptospridiosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA17
http://opendata.inra.fr/AnimalDiseasesOnto/MA377,Bonamiosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH213,Salmonid herpesviral disease (Fish),Salmonid herpesviral disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA284
http://opendata.inra.fr/AnimalDiseasesOnto/MA267,Mycoplasmal pneumonia,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG493,Candidatus Xenohaliotis californiensis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH103,Lumpy Skin Disease (Cattle),Lumpy Skin Disease|LSD,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA22
http://opendata.inra.fr/AnimalDiseasesOnto/AG285,BVX,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG139,Eimeria flavescens,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite_Protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/AG383,Rhodococcus erythropolis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG451,Poecilomyces,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/eumycetes_ascomycetes
http://opendata.inra.fr/AnimalDiseasesOnto/MA408,Avian Encephalomyelitis Avian encephalomyelitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH426,Nipah Virus Disease (Swine),Nipah Virus Disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA244
http://opendata.inra.fr/AnimalDiseasesOnto/MA41,Infectious Keratoconjunctivitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG207,Echinococcus multilocularis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH109,Dioctophymosis (Fish),Dioctophymosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA362
http://opendata.inra.fr/AnimalDiseasesOnto/AG498,infectious hypodermal and haematopoietic necrosis virus,IHHNV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parvovirus
http://opendata.inra.fr/AnimalDiseasesOnto/MA30,Anthrax,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG54,Enterohaemorrhagic Escherichia coli,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH204,Bacillary Hemoglobinuria (Cattle),Red water disease|Bacillary Hemoglobinuria,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA35
http://opendata.inra.fr/AnimalDiseasesOnto/AG25,Cryptosporidium bovis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MA371,Proliferative kidney disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH182,Fusariotoxicosis (Swine),Fusariotoxicosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA173
http://opendata.inra.fr/AnimalDiseasesOnto/AG392,Vibrio fluvialis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH97,"Staphylococcus dermatitis (Sheep, Goat)",Staphylococcus dermatitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA159
http://opendata.inra.fr/AnimalDiseasesOnto/MH291,Swine Lungworm Infection (Swine),pig parasitic bronchitis|swine lungworm disease|Swine Lungworm Infection|swine parasitic bronchitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA260
http://opendata.inra.fr/AnimalDiseasesOnto/AG170,Trichostrongylus axei,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/AG117,Burkholderia mallei,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH224,Mycoplasmal Pneumonia (Cattle),Mycoplasmal Pneumonia,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA40
http://opendata.inra.fr/AnimalDiseasesOnto/MA32,Q fever,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG190,Babesia motasi,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/MA240,Intestinal Spirochetosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH114,"Lamb dysentery (Sheep, Goat)",Enterotoxemia|Lamb dysentery,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA162
http://opendata.inra.fr/AnimalDiseasesOnto/Disease,disease,NA,FALSE,http://www.w3.org/2002/07/owl#Thing
http://opendata.inra.fr/AnimalDiseasesOnto/MA397,Staphylococcosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH437,Tetanus (Equidae),Tetanus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA75
http://opendata.inra.fr/AnimalDiseasesOnto/coleoptere,coleoptere,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/MA419,Fusariotoxicosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA287,Lymphocystis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG51,Hypoderma lineatum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/AG196,Sheep pox virus,SPV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG508,Aspergillus glaucus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/MH339,Pneumonic Pasteurellosis (Cattle),Pneumonic Pasteurellosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA60
http://opendata.inra.fr/AnimalDiseasesOnto/MH193,Transmissible Gastroenteritis in Swine (Swine),Transmissible Gastroenteritis in Swine|TGE,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA251
http://opendata.inra.fr/AnimalDiseasesOnto/MH505,Chicken Anemia Virus Infection (Poultry),Chicken Anemia Virus Infection,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA395
http://opendata.inra.fr/AnimalDiseasesOnto/AG362,Aeromonas salmonicida,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA6,Bovine babesiosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA355,Monogeneasis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA209,Varroosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA450,Histomoniasis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA43,Bovine Leukosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG471,Achlya spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/oomycete
http://opendata.inra.fr/AnimalDiseasesOnto/MA393,Alcaligenes faecalis infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH516,Capillariasis (Poultry),Capillariasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA401
http://opendata.inra.fr/AnimalDiseasesOnto/AG373,Nocardia seriolae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG504,Alcaligenes fecalis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/Porcin,Swine,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/ProductionAnimal
http://opendata.inra.fr/AnimalDiseasesOnto/MA399,Avian infectious bronchitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH235,Kudoasis (Fish),Kudoasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA354
http://opendata.inra.fr/AnimalDiseasesOnto/AG24,Cryptosporidium parvum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite|http://opendata.inra.fr/AnimalDiseasesOnto/parasite_Protozoaire|http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/MA107,Equine viral rhinopneumonitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG13,Brucella suis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA180,Mycotoxic lupinosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH558,Mycoplasma infection (Poultry),Mycoplasma synoviae Infection|Mycoplasma gallisepticum Infection|Mycoplasma meleagridis Infection|Chronic respiratory disease|Mycoplasma infection|Infectious sinusitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA429
http://opendata.inra.fr/AnimalDiseasesOnto/MA93,Equine scabies,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH401,Viral hemorrhagic septicemia (Fish),Viral hemorrhagic septicemia|VHS,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA296
http://opendata.inra.fr/AnimalDiseasesOnto/MH303,Myiasis (Cattle),Myiasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA54
http://opendata.inra.fr/AnimalDiseasesOnto/MH407,Staphylococcal cutaneous infections (Cattle),Staphylococcal cutaneous infections,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA70
http://opendata.inra.fr/AnimalDiseasesOnto/AG229,Nairobi sheep disease virus,NSDV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH56,"Coenurosis (Sheep, Goat)",Cerebrospinal coenurosis|Coenurosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA153
http://opendata.inra.fr/AnimalDiseasesOnto/MH448,Toxoplasmosis (Equidae),Toxoplasmosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA78
http://opendata.inra.fr/AnimalDiseasesOnto/Abeille,Bee,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/ProductionAnimal
http://opendata.inra.fr/AnimalDiseasesOnto/AG119,Salmonella enterica,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH45,Brucellosis (Cattle),Bang disease|Contagious abortion|Brucellosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA10
http://opendata.inra.fr/AnimalDiseasesOnto/MA284,Salmonid herpesviral disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG202,Eimeria ovinoidalis ninakohlyakimovae…,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/MA8,Botulism,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH427,Epizootic ulcerative syndrome (Fish),Epizootic ulcerative syndrome|Red spot disease|EUS,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA370
http://opendata.inra.fr/AnimalDiseasesOnto/AG249,Thelazia rhodesii,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH58,Blackleg (Cattle),Blackleg,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA12
http://opendata.inra.fr/AnimalDiseasesOnto/MA409,Turkey Hemorrhagic Enteritis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA3,Bovine Respiratory Syncytial Virus Infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH47,Brucellosis (Rabbit),Brucellosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA10
http://opendata.inra.fr/AnimalDiseasesOnto/MH536,Coronaviral Enteritis of Turkeys (Poultry),Bluecomb|Mud fever|Transmissible enteritis|Coronaviral Enteritis of Turkeys,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA411
http://opendata.inra.fr/AnimalDiseasesOnto/MA372,Tetrahymenosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG415,Eimeria,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/apicomplexe
http://opendata.inra.fr/AnimalDiseasesOnto/MH314,Infectious pancreatic necrosis (Fish),IPN|Infectious pancreatic necrosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA291
http://opendata.inra.fr/AnimalDiseasesOnto/AG305,Vesicular Exanthema of Swine virus,VESV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA440,Swollen head syndrome,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH292,Equine contagious mastitis (Equidae),Equine contagious mastitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA101
http://opendata.inra.fr/AnimalDiseasesOnto/MA262,Porcine Parvovirus Infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA164,Facial eczema,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG280,Chronical Paralysis Virus,Chronic Bee Paralysis Virus|CPV|CBPV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG384,Tenacibaculum maritimum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG76,Bovine papillomavirus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA282,Channel Catfish Virus Disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA288,Viral erythrocytic necrosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH438,"Tetanus (Sheep, Goat)",Tetanus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA75
http://opendata.inra.fr/AnimalDiseasesOnto/MH500,Acanthocephaliasis (Poultry),Acanthocephala infestation|Acanthocephala disease|Acanthocephaliasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA328
http://opendata.inra.fr/AnimalDiseasesOnto/AG509,infectious bronchitis virus,Avian infectious bronchitis virus|IBV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH84,Cryptosporidiosis (Fish),Cryptosporidiosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA17
http://opendata.inra.fr/AnimalDiseasesOnto/MH547,Fusariotoxicosis (Poultry),Fusariotoxicosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA419
